TRIP
DATE 2025-08-19
DECLINATION 0.0
DATA
0.4		297.28	-34.10	3.094	>
0.4		297.54	-34.19	3.097	>
0.4		297.56	-34.05	3.097	>
0.4	0.5	27.26	22.51	8.539	>
0.5		164.78	7.15	1.323	>
0.5		194.50	8.87	2.568	>
0.5		205.35	9.66	4.752	>
0.5		216.81	8.99	3.475	>
0.5		222.41	8.11	3.258	>
0.5		237.28	-0.24	2.685	>
0.5		272.03	-4.50	0.725	>
0.5		147.68	40.16	1.078	>
0.5		158.71	-68.75	1.366	>
0.5		96.02	0.82	5.431	>
0.5		91.43	4.05	1.383	>
0.5		130.33	9.18	1.446	>
0.4	0.4.1	232.79	-34.18	4.535	>
0.4.1		260.04	5.34	1.700	>
0.4.1		290.39	17.96	2.794	>
0.4.1		309.28	22.43	2.902	>
0.4.1		326.59	19.45	3.764	>
0.4.1		350.45	21.24	3.785	>
0.4.1		6.18	16.48	2.739	>
0.4.1		120.04	10.78	0.834	>
0.4.1		75.45	15.86	1.227	>
0.4.1		242.70	67.25	2.435	>
0.4.1		332.67	70.56	3.345	>
0.4.1		307.72	52.29	3.453	>
0.4.1		138.55	-80.57	1.125	>
0.4.1		138.08	-34.66	1.382	>
0.4.1		231.80	-0.75	1.824	>
0.4.1		193.33	6.68	2.068	>
0.4.1		213.24	-6.77	4.798	>
0.4.1		213.17	-6.78	4.798	>
0.4.1		213.67	-6.70	4.794	>
0.4.1	0.4.2	213.36	-6.75	4.797	>
0.4.2		63.63	0.98	1.980	>
0.4.2		18.67	6.08	1.559	>
0.4.2		352.50	-10.03	1.643	>
0.4.2		235.48	-54.63	2.686	>
0.4.2		191.54	-36.06	2.080	>
0.4.2		181.63	-57.52	4.015	>
0.4.2		117.71	-54.60	4.262	>
0.4.2		104.60	-57.54	2.797	>
0.4.2		148.19	-55.39	6.410	>
0.4.2		62.07	57.51	1.510	>
0.4.2		74.96	0.55	1.670	>
0.4.2		111.02	-7.26	1.152	>
0.4.2		141.25	-52.27	4.750	>
0.4.2		141.22	-52.47	4.802	>
0.4.2		141.13	-52.45	4.801	>
0.4.2	0.4.3	141.20	-52.40	4.784	>
0.4.3		230.34	-4.03	0.727	>
0.4.3		235.54	-27.58	1.256	>
0.4.3		56.07	-2.17	0.970	>
0.4.3		347.14	77.31	1.738	>
0.4.3		151.74	-80.24	1.285	>
0.4.3		110.51	-42.58	2.715	>
0.4.3		110.50	-42.60	2.715	>
0.4.3		110.56	-42.56	2.720	>
0.4.3	0.4.4	110.52	-42.58	2.717	>
0.4.4		25.19	12.22	1.273	>
0.4.4		349.32	36.15	1.794	>
0.4.4		91.86	0.16	2.252	>
0.4.4		101.10	-1.65	2.560	>
0.4.4		107.11	-3.48	4.451	>
0.4.4		110.99	-5.78	3.593	>
0.4.4		115.68	-9.64	1.374	>
0.4.4		125.25	-0.19	0.959	>
0.4.4		26.61	-69.59	0.484	>
0.4.4		40.64	75.39	2.075	>
0.4.4		103.91	-2.52	8.740	>
0.4.4		104.07	-1.98	8.811	>
0.4.4		104.12	-1.94	7.629	>
0.4.4		104.25	-1.42	7.567	>
0.4.4		104.27	-1.43	7.563	>
0.4.4	0.4.5	104.21	-1.60	7.586	>
0.4.5		104.20	-1.87	8.660	>
0.4.5		104.17	-1.64	7.563	>
0.4	0.4.0.1	297.46	-34.11	3.096	>
0.4.0.1		53.77	2.37	2.082	>
0.4.0.1		29.42	-0.79	1.724	>
0.4.0.1		355.95	-6.44	2.865	>
0.4.0.1		342.56	-11.04	3.123	>
0.4.0.1		339.02	-12.13	1.115	>
0.4.0.1		68.91	82.84	4.145	>
0.4.0.1		353.96	53.83	2.505	>
0.4.0.1		346.13	26.56	2.730	>
0.4.0.1		336.92	-69.71	1.292	>
0.4.0.1		348.52	-34.82	2.865	>
0.4.0.1		22.94	-0.13	1.960	>
