TRIP
DATE 1970-01-01

DECLINATION	0.00
DATA
*alias station - ..

0.0	-0.0	-4.999454	-0.4841763
0.0	-0.0	-3.5871263	-1.0112278
-11.803529	-1.4068453	-9.064595	-5.5843935
-11.569974	7.4602947	-12.385691	12.643978
-10.819682	-29.273706	-9.833323	-34.14135
-11.569974	7.4602947	-10.943996	9.536758
-4.9095497	-10.835645	-3.4277892	-2.532546
-11.803529	-1.4068453	-14.886051	-2.1868334
-10.062573	-15.418921	-11.942333	-12.348524
-3.1468997	-13.953195	-4.154716	-12.650762
-11.569974	7.4602947	-11.3233385	6.6061387
-10.588935	-19.990501	-10.521689	-19.88045
-11.803529	-1.4068453	-14.076232	4.44312
-11.226144	11.993122	-7.408471	17.304888
-10.588935	-19.990501	-7.377677	-19.500303
-3.1468997	-13.953195	-3.3151317	-11.801891
-11.803529	-1.4068453	-14.430042	-1.0662663
-14.871702	-29.478441	-16.64271	-32.213276
-4.592376	-0.44504872	-4.9721494	-2.0010011
-10.588935	-19.990501	-10.475773	-20.0862
-9.833323	-34.14135	-12.8348255	-33.11584
-11.226144	11.993122	-4.1051474	15.995613
-11.803529	-1.4068453	-16.934587	-7.802803
-3.1468997	-13.953195	-3.6181865	-14.018768
-10.062573	-15.418921	-6.709816	-13.2064705
0.79547	3.1747959	0.6058025	1.9324106
-11.803529	-1.4068453	-6.9754634	-7.20887
-12.102213	-27.395216	-8.109137	-29.242739
0.0	-0.0	-1.3710061	0.8602821
-14.871702	-29.478441	-15.507063	-28.387806
-11.569974	7.4602947	-15.544431	11.413469
-11.803529	-1.4068453	-9.666945	-2.2336059
-10.819682	-29.273706	-10.286082	-30.048115
-4.592376	-0.44504872	-4.2831407	-0.09377167
-11.569974	7.4602947	-11.028311	4.1644154
-11.569974	7.4602947	-10.778247	7.4159193
-10.819682	-29.273706	-11.910524	-30.8091
-14.871702	-29.478441	-14.129512	-29.7298
-4.592376	-0.44504872	-6.242804	1.4355695
-17.823961	-30.797033	-23.85258	-30.35408
-3.1468997	-13.953195	-2.448554	-15.981872
-11.569974	7.4602947	-12.2882	9.013
0.0	-0.0	-0.21928707	1.3447764
-14.871702	-29.478441	-17.823961	-30.797033
-14.871702	-29.478441	-17.18408	-31.228725
-17.823961	-30.797033	-20.451889	-32.665977
-11.803529	-1.4068453	-11.17949	0.064876676
-11.803529	-1.4068453	-10.062573	-15.418921
-10.588935	-19.990501	-8.745258	-22.044783
-11.569974	7.4602947	-12.428459	5.211672
-4.592376	-0.44504872	-2.9474993	2.6964862
-11.803529	-1.4068453	-5.889846	-5.3886576
-10.062573	-15.418921	-6.7766714	-15.250863
-11.226144	11.993122	-4.3050623	3.4684906
-14.871702	-29.478441	-13.850356	-28.810493
-11.569974	7.4602947	-14.765941	7.1297326
-10.819682	-29.273706	-11.246214	-28.55773
-10.062573	-15.418921	-4.9095497	-10.835645
0.0	-0.0	-3.288762	-1.618833
-10.062573	-15.418921	-13.67311	-14.777803
-10.588935	-19.990501	-12.102213	-27.395216
-9.833323	-34.14135	-8.851015	-39.008972
-4.9095497	-10.835645	-5.10071	-11.859634
-12.102213	-27.395216	-14.871702	-29.478441
-10.062573	-15.418921	-12.729347	-18.229078
-3.1468997	-13.953195	-3.820606	-15.745621
0.0	-0.0	2.6063538	-0.9987847
-4.592376	-0.44504872	-4.9537168	3.0096576
-11.803529	-1.4068453	-7.9541206	2.726627
-17.823961	-30.797033	-17.794662	-30.874105
-11.226144	11.993122	-11.090758	16.23228
-14.871702	-29.478441	-14.577364	-31.813265
-12.102213	-27.395216	-11.163345	-26.329119
-12.102213	-27.395216	-11.29895	-32.271175
-10.062573	-15.418921	-6.0767193	-17.788773
-12.102213	-27.395216	-8.128564	-33.285797
-11.226144	11.993122	-10.858578	16.68766
-6.0861464	-0.68348867	-6.113281	-0.31659776
-11.803529	-1.4068453	-11.569974	7.4602947
-10.819682	-29.273706	-10.436923	-29.10658
-9.833323	-34.14135	-11.915337	-34.414776
-11.803529	-1.4068453	-10.951201	-0.72254175
-11.569974	7.4602947	-11.532883	4.86401
-4.9095497	-10.835645	-3.1468997	-13.953195
0.0	-0.0	-0.046749007	-0.07016854
0.0	-0.0	-0.14945745	-0.9778302
-11.803529	-1.4068453	-12.576863	-0.66972125
-10.588935	-19.990501	-14.062256	-25.11498
-17.823961	-30.797033	-17.72175	-31.190329
POLYLINE BLACK
-0.32017374	1.176785
-0.3152194	1.1371479
-0.30283403	1.1173296
-0.22975731	1.0244303
-0.20994043	1.0095658
-0.19136143	1.0021348
-0.1579194	1.0058508
-0.10218334	1.0492034
-0.06007147	1.1705909
-0.02786827	1.3117981
0.039014816	1.500073
0.109613895	1.7465653
0.18640614	1.958375
0.21241617	2.0822406
0.39696455	2.5975208
0.46508694	2.742443
0.49729013	2.8402967
0.6756458	3.146244
0.89115953	3.3555765
POLYLINE BLACK
-0.33008242	1.2721605
-0.4477477	1.4480495
-0.47004223	1.5025511
-0.52825546	1.5991654
-0.6360121	1.8345103
-0.7623477	2.0500355
-0.93203306	2.4117227
-1.0905719	2.7870345
-1.1822271	2.919571
-1.2837906	3.1276646
-1.3915472	3.2800188
-1.4931111	3.458385
-1.5872431	3.5673862
-1.644218	3.6813426
-1.6751823	3.7172637
-1.7333956	3.7544236
-1.8188581	3.8411288
-1.8845029	3.8733344
-1.9501481	3.872095
-1.9873052	3.8423676
-2.0368485	3.792822
-2.074006	3.7172637
POLYLINE BLACK
-1.5191212	3.5859666
-1.5414157	3.594637
-1.6021061	3.5896826
-1.6231623	3.5785341
-1.7309189	3.5562387
-1.7779851	3.5364199
-1.8770714	3.4658165
-2.0009298	3.3964524
-2.10497	3.3270879
-2.3725042	3.128903
-2.453012	3.0558228
-2.5520988	2.9505372
-2.625175	2.850206
-2.7366471	2.738727
-2.9459677	2.457553
-3.0636327	2.3324485
-3.119369	2.2593684
-3.2234097	2.0785246
-3.344791	1.840703
-3.4352074	1.5768695
-3.472365	1.4406176
-3.4760807	1.3006496
-3.4612174	1.2263312
POLYLINE BLACK
-3.385664	4.5360136
-3.4017656	4.5397296
-3.400527	4.513718
-3.3274508	4.3155336
-3.2605672	4.163179
-3.1701508	3.9885287
-3.0623941	3.8225493
-2.9645462	3.686297
-2.8951855	3.608262
-2.8419266	3.5810118
-2.8419266	3.5686255
POLYLINE BLACK
-3.1478565	3.6677175
-3.1503334	3.6677175
-3.1515722	3.662763
-3.1490948	3.61941
-3.1131759	3.5550003
-3.0462925	3.4695325
-2.9583533	3.3828273
-2.8778453	3.310985
-2.808485	3.2663937
-2.7539873	3.2527685
-2.7242613	3.2738256
-2.6982512	3.3592925
-2.678434	3.5066924
-2.659855	3.6726718
POLYLINE BLACK
-3.8241222	5.17392
-3.877381	5.178875
-3.9083455	5.178875
-3.9355943	5.17392
-3.9566503	5.1627727
-3.9628432	5.147908
-3.9566503	5.11942
-3.9145386	5.074828
-3.8575637	5.028998
-3.8080206	4.9844065
-3.7906802	4.9274282
-3.7857258	4.8605413
-3.7894416	4.813472
-3.7968733	4.7998466
-3.8055432	4.807279
-3.8117363	4.871689
POLYLINE BLACK
-3.708934	5.2544327
-3.7275126	5.2544327
-3.6940708	5.2494783
-3.6370962	5.247001
-3.5516338	5.2494783
POLYLINE BLACK
-3.41539	5.3064566
-3.4191058	5.3027406
-3.4277759	5.243285
-3.4091969	5.1664886
-3.3769941	5.126851
-3.3460293	5.1243744
-3.3187804	5.17392
-3.294009	5.2346144
-3.2717144	5.311411
POLYLINE BLACK
-3.1243231	5.349809
-3.1243231	5.3299904
-3.1144147	5.2891154
-3.0945973	5.2445235
-3.06611	5.220989
-3.0339067	5.2172737
-3.0017035	5.2643423
-2.9868407	5.354764
-2.9880793	5.4377537
-3.030191	5.482345
-3.0648713	5.4538565
-3.0784957	5.348571
POLYLINE BLACK
-2.9695005	5.8564186
-2.9868407	5.8948174
-3.0029423	5.941886
-3.0029423	5.9468403
-3.0029423	5.925783
-2.9509218	5.6718593
-2.8989015	5.472436
-2.8245864	5.3275137
-2.752749	5.2569103
POLYLINE BLACK
-2.7552257	5.479868
-2.7552257	5.455095
-2.7354083	5.3956394
-2.7205458	5.3151274
-2.693297	5.2556715
-2.680911	5.250717
-2.671002	5.286638
-2.651185	5.3795366
-2.640038	5.456333
-2.6264133	5.4773903
-2.6004033	5.465004
-2.5632458	5.4179354
-2.5223722	5.3510475
-2.479022	5.2692966
-2.4468188	5.2036476
-2.4059458	5.1825914
-2.4022303	5.18383
POLYLINE BLACK
-2.3093362	5.5393233
-2.3105745	5.5356073
-2.3105745	5.46872
-2.2697015	5.362196
-2.2176814	5.280445
-2.1904325	5.273013
POLYLINE BLACK
-2.291996	5.780861
-2.2560773	5.769713
POLYLINE BLACK
-2.0232239	5.758565
-2.055427	5.7114964
-2.0876303	5.5913467
-2.0950618	5.456333
-2.0752444	5.383253
-2.0492344	5.383253
-2.0244627	5.456333
-2.0133152	5.5120726
-2.010838	5.51455
-1.9910207	5.456333
-1.9228988	5.362196
-1.8077106	5.3200817
POLYLINE BLACK
-2.5582914	4.409671
-2.5929718	4.335352
-2.6004033	4.2114863
-2.5917335	4.1322126
-2.5756316	4.1284966
-2.5582914	4.2152023
-2.5298038	4.337829
-2.5075092	4.3923297
-2.4703522	4.3762274
-2.427002	4.3019085
-2.374981	4.259794
-2.3378239	4.2758965
-2.3080978	4.357648
-2.3006663	4.495138
POLYLINE BLACK
-2.3279152	5.0265207
-2.3192449	4.9930773
-2.291996	4.9522014
-2.2783718	4.8952236
-2.2226357	4.71438
-2.1594682	4.4901834
-2.1185946	4.3873754
-2.074006	4.3217263
-2.04428	4.3155336
POLYLINE BLACK
-1.88698	4.513718
-1.88698	4.5149565
-1.8906956	4.480274
-1.8931732	4.399762
-1.8758326	4.316772
-1.8337207	4.2981925
-1.8015175	4.361364
-1.7878938	4.4877067
-1.794086	4.5756507
-1.8349595	4.605378
-1.8832641	4.5694575
POLYLINE BLACK
-1.7123404	5.0760665
-1.7172942	5.077306
-1.7222486	5.0413847
-1.7123404	4.88903
-1.6838527	4.673504
-1.6367865	4.471604
-1.5674257	4.352693
-1.5178828	4.32792
POLYLINE BLACK
-1.7309189	4.678459
-1.7309189	4.6512084
-1.685091	4.595469
POLYLINE BLACK
-1.4076486	4.5830827
-1.4026947	4.506286
-1.3804002	4.386137
-1.3457198	4.334113
-1.3345728	4.3328743
-1.3358111	4.3923297
-1.3568668	4.481513
-1.3989787	4.5508776
-1.4373746	4.581844
-1.4509993	4.5583096
-1.4509993	4.542207
POLYLINE BLACK
-1.1277289	4.4976153
-1.1302066	4.4976153
-1.1326838	4.488945
-1.1401153	4.431967
-1.1599321	4.3390675
-1.1673636	4.2783737
-1.1574554	4.2647486
-1.1388769	4.2647486
-1.1103892	4.2746577
-1.0608459	4.2981925
-0.9976778	4.3291583
-0.92088604	4.3799434
-0.83913946	4.45674
-0.76358604	4.5347753
-0.7734947	4.4976153
-0.78588104	4.4245353
-0.7834034	4.3440228
-0.7598705	4.2882833
-0.711566	4.283328
-0.6558299	4.3762274
-0.62858105	4.5124793
-0.6261034	4.5768895
-0.63477373	4.578128
-0.63477373	4.464172
-0.56045866	4.303147
-0.48490524	4.2474074
POLYLINE BLACK
-1.4262276	-0.7765722
-1.4311819	-0.7765722
-1.4287047	-0.78152657
-1.4287047	-0.8013449
-1.4262276	-0.81373215
-1.4187961	-0.8347893
-1.4138417	-0.8546076
-1.3965015	-0.89176655
-1.3766847	-0.95246124
-1.3667755	-1.0304966
-1.3618212	-1.0540304
-1.3444815	-1.1011
-1.318471	-1.1283503
POLYLINE BLACK
-1.512928	-0.99085903
-1.5154057	-0.9933367
-1.5203595	-0.9846659
-1.531507	-0.97847366
-1.5451312	-0.9772339
-1.5835276	-0.9821882
-1.6244006	-0.97971153
-1.7222486	-0.95617676
-1.8015175	-0.9462681
-1.8832641	-0.94502926
-1.9650106	-0.9375973
-2.0393252	-0.8905287
POLYLINE BLACK
-3.498375	1.3241849
-3.500852	1.3241849
-3.498375	1.3241849
-3.4996138	1.2758765
-3.4971364	1.2560587
-3.498375	1.184217
-3.5045679	1.1309547
-3.5082836	1.0541582
-3.5181923	1.0281463
-3.5912685	0.9649749
-3.640812	0.9104743
-3.6519592	0.8993263
-3.654436	0.8993263
POLYLINE BLACK
-3.5181923	1.0145211
-3.5392482	0.9947028
-3.5541112	0.9662137
-3.614802	0.8708372
-3.6482434	0.83367825
-3.696548	0.80642796
-3.749807	0.7878475
-3.7894416	0.78041553
-3.8154519	0.77793884
POLYLINE BLACK
-2.715591	-1.3773193
-2.7403631	-1.379797
-2.749033	-1.364933
-2.7502713	-1.329011
-2.703205	-1.2410679
-2.6573782	-1.1717024
-2.5843015	-1.108531
-2.523611	-1.0688944
-2.4468188	-1.0329733
-2.408423	-1.0230646
-2.3167677	-1.0329733
-2.257316	-1.0329733
-2.0901074	-1.013155
-1.9650106	-1.0032454
-1.9043202	-1.0032454
-1.8473454	-1.0106773
-1.6900454	-1.0453596
-1.6169691	-1.0688944
-1.5203595	-1.078804
-1.2788363	-1.0750875
POLYLINE BLACK
-1.7730303	-1.0998611
-1.7854161	-1.0664167
-1.7878938	-1.0465984
-1.7878938	-1.0243025
-1.7668376	-1.0156326
-1.7135787	-1.0069618
-1.6305938	-1.0082006
-1.5290298	-1.0416431
-1.4175577	-1.1134863
-1.2961764	-1.2224874
-1.2255774	-1.2955685
POLYLINE BLACK
-3.38071	1.7626677
-3.3782325	1.7725768
-3.3695624	1.7725768
-3.3385978	1.7676225
-3.3051562	1.7676225
-3.2630444	1.7725768
-3.2048311	1.8134532
POLYLINE BLACK
-3.172628	2.170185
-3.1924453	2.170185
-3.1614807	2.1404572
-3.1342318	2.1206388
-3.095836	2.1057749
-3.030191	2.0995817
POLYLINE BLACK
-2.9521604	2.4724164
-2.9645462	2.4798484
-2.9311047	2.457553
-2.8543124	2.3894272
-2.7911448	2.3559833
-2.7316928	2.3535056
POLYLINE BLACK
-2.5632458	2.8155236
-2.5644841	2.8118076
-2.5632458	2.7709322
-2.5298038	2.7226248
-2.4852152	2.6867037
-2.4331946	2.6656466
-2.4047074	2.6668854
POLYLINE BLACK
-2.3155293	3.1090846
-2.3180065	3.1090846
-2.3167677	3.0905046
-2.2734175	3.0421977
-2.1768079	2.9790263
-2.1507978	2.9790263
POLYLINE BLACK
-1.999691	3.3927364
-2.0133152	3.3741565
-1.9984522	3.323372
-1.958818	3.2502913
-1.8968887	3.1920743
POLYLINE BLACK
-1.7222486	3.4794421
-1.7272029	3.4670558
-1.7172942	3.4237027
-1.6566038	3.3630085
POLYLINE BLACK
-3.5020907	0.80394936
-3.5058064	0.8076658
-3.5144765	0.8076658
-3.5194309	0.8027115
-3.5206695	0.78165436
-3.5206695	0.703619
-3.5058064	0.6553116
-3.4525476	0.55993557
-3.4129126	0.53392315
POLYLINE BLACK
-3.332405	0.36546707
-3.332405	0.35679626
-3.3274508	0.32954597
-3.3014405	0.22797585
-3.2816231	0.18090725
-3.238273	0.14374733
POLYLINE BLACK
-3.146618	-0.11760807
-3.1416633	-0.123802185
-3.1243231	-0.16467762
-3.1131759	-0.18449497
-3.10079	-0.2303257
-3.0797343	-0.28730392
-3.0314295	-0.3492365
POLYLINE BLACK
-2.9484446	-0.5176935
-2.9385362	-0.5350342
-2.906333	-0.6081152
-2.832018	-0.7022524
-2.7861905	-0.7307415
POLYLINE BLACK
-2.7007284	-0.9747572
-2.7056828	-0.9772339
-2.7056828	-0.9846659
-2.6982512	-0.9945755
-2.6871037	-1.0069618
-2.6549006	-1.0354509
POLYLINE BLACK
-2.6747184	-0.9623699
-2.6759567	-0.95370007
-2.6672864	-0.94750595
-2.5966873	-0.86947155
POLYLINE BLACK
-2.8704138	-0.51645565
-2.876607	-0.51645565
-2.89147	-0.52140903
-2.8654594	-0.5077839
-2.823348	-0.45328426
POLYLINE BLACK
-3.136709	-0.047005653
-3.1478565	-0.0581522
-3.1490948	-0.06558418
-3.1416633	-0.06558418
-3.1243231	-0.061868668
-3.0846884	-0.049482346
-3.036384	-0.01975441
POLYLINE BLACK
-3.2308414	0.38652325
-3.2469428	0.38652325
-3.219694	0.39643288
-3.1478565	0.45836544
POLYLINE BLACK
-3.462456	0.8200531
-3.4921823	0.8101425
-3.4711263	0.80518913
-3.394334	0.80642796
POLYLINE BLACK
-3.5417254	0.90056515
-3.5417254	0.9179063
-3.5454412	0.92533875
-3.549157	0.92533875
-3.5503955	0.8980875
