TRIP
DATE 2026-08-09
DECLINATION 0.0
DATA
13.3.5		243.80	14.93	0.950	>
13.3.5		311.62	19.98	2.379	>
13.3.5		311.31	20.10	2.376	>
13.3.5		311.39	20.19	2.382	>
13.3.5	13.3.6	311.44	20.09	2.379	>
13.3.6		164.60	-9.67	0.788	>
13.3.6		188.53	46.17	0.555	>
13.3.6		109.11	-85.26	2.552	>
13.3.6		130.40	-52.35	0.743	>
13.3.6		244.50	-22.40	2.099	>
13.3.6		246.43	-22.91	2.084	>
13.3.6		245.97	-22.71	2.082	>
13.3.6	13.3.7	245.63	-22.67	2.088	>
13.3.7		245.98	-22.80	2.084	>
13.3.7		276.89	-86.96	4.837	>
13.3.7		341.91	-21.96	1.264	>
13.3.7		176.83	-51.22	0.287	>

PLAN
STATIONS
0.000	0.000	0
1.279	-0.901	1
2.140	-1.888	2
1.875	-3.863	3
1.655	-4.068	4
3.285	-8.910	5
3.085	-10.925	6
3.075	-13.031	7
1.808	-13.508	8
1.613	-14.582	9
2.224	-17.986	10
1.733	-20.304	11
1.259	-21.794	12
2.742	-23.496	13
5.289	-19.183	14
5.218	-17.700	15
8.129	-18.728	16
9.464	-22.482	17
2.442	-20.356	13.1
3.023	-22.934	13.2
2.503	-25.701	13.3
3.822	-27.923	13.4
5.836	-26.755	13.5
5.090	-25.646	13.6
2.572	-22.932	13.3.1
1.345	-22.742	13.3.2
0.221	-21.457	13.3.3
-1.782	-21.319	13.3.4
-3.446	-19.958	13.3.5
-5.121	-18.479	13.3.6
-6.877	-19.274	13.3.7
SHOTS
0.000	0.000	-0.765	-0.217
0.000	0.000	-0.719	-0.170
0.000	0.000	1.279	-0.901
1.279	-0.901	2.140	-1.888
2.140	-1.888	1.875	-3.863
1.875	-3.863	1.726	1.352
1.875	-3.863	2.550	0.152
1.875	-3.863	1.445	-1.983
1.875	-3.863	3.369	-7.454
1.875	-3.863	5.794	-5.801
1.875	-3.863	3.096	-7.377
1.875	-3.863	4.571	-2.890
1.875	-3.863	1.655	-4.068
1.655	-4.068	3.426	-7.958
1.655	-4.068	2.771	-8.366
1.655	-4.068	1.916	-6.463
1.655	-4.068	4.589	-3.430
1.655	-4.068	2.784	0.122
1.655	-4.068	3.285	-8.910
3.285	-8.910	3.224	-8.591
3.285	-8.910	3.098	-8.913
3.285	-8.910	3.818	-8.715
3.285	-8.910	4.835	-8.471
3.285	-8.910	4.809	-10.343
3.285	-8.910	4.087	-9.647
3.285	-8.910	4.310	-7.845
3.285	-8.910	3.576	-9.939
3.285	-8.910	3.085	-10.925
3.085	-10.925	2.833	-10.904
3.085	-10.925	2.640	-10.954
3.085	-10.925	3.198	-10.883
3.085	-10.925	3.136	-10.946
3.085	-10.925	3.075	-13.031
3.075	-13.031	2.814	-12.597
3.075	-13.031	2.867	-12.880
3.075	-13.031	3.135	-12.749
3.075	-13.031	1.364	-13.441
3.075	-13.031	1.247	-13.492
3.075	-13.031	1.808	-13.508
1.808	-13.508	1.332	-13.035
1.808	-13.508	1.994	-13.710
1.808	-13.508	1.619	-13.265
1.808	-13.508	1.613	-14.582
1.613	-14.582	1.779	-14.523
1.613	-14.582	1.677	-14.683
1.613	-14.582	1.605	-14.478
1.613	-14.582	1.621	-14.473
1.613	-14.582	2.223	-17.927
1.613	-14.582	2.224	-17.986
2.224	-17.986	1.916	-17.970
2.224	-17.986	1.963	-17.954
2.224	-17.986	2.651	-18.112
2.224	-17.986	2.508	-17.670
2.224	-17.986	2.320	-17.894
2.224	-17.986	2.963	-18.250
2.224	-17.986	1.733	-20.304
1.733	-20.304	2.197	-20.206
1.733	-20.304	1.877	-20.279
1.733	-20.304	2.506	-21.667
1.733	-20.304	2.636	-21.793
1.733	-20.304	1.259	-21.794
1.259	-21.794	4.160	-20.287
1.259	-21.794	2.916	-19.619
1.259	-21.794	3.751	-22.898
1.259	-21.794	1.666	-21.529
1.259	-21.794	1.847	-20.064
1.259	-21.794	3.038	-21.925
1.259	-21.794	2.742	-23.496
2.742	-23.496	2.478	-24.999
2.742	-23.496	2.498	-20.433
2.742	-23.496	5.478	-19.934
2.742	-23.496	3.900	-23.285
2.742	-23.496	2.542	-25.026
2.742	-23.496	2.243	-24.837
2.742	-23.496	2.383	-24.919
2.742	-23.496	2.465	-24.728
2.742	-23.496	1.155	-19.089
2.742	-23.496	5.289	-19.183
5.289	-19.183	4.936	-19.029
5.289	-19.183	4.878	-19.833
5.289	-19.183	5.342	-17.745
5.289	-19.183	5.403	-18.680
