TRIP
DATE 2024-08-22
DECLINATION 0.0
DATA
1.6		35.52	6.32	5.642	>
1.6		16.83	5.90	5.267	>
1.6		353.51	6.93	1.935	>
1.6		293.80	22.30	3.029	>
1.3	1.3.1	9.00	-1.24	2.633	>
1.3.1		33.09	-21.93	8.071	>
1.3.1		33.05	-21.64	8.066	>
1.3.1		33.18	-21.59	8.066	>
1.3.1	1.3.2	33.11	-21.72	8.068	>
1.3.2		127.38	-0.16	0.845	>
1.3.2		217.51	7.55	1.032	>
1.3.2		158.01	55.09	0.829	>
1.3.2		126.35	-41.90	0.604	>
1.2	1.2.1	176.50	-19.08	4.197	>
1.2.1		47.21	-49.14	1.533	>
1.2.1		23.69	-0.81	1.629	>
1.2.1		95.00	45.07	5.018	>
1.2.1		7.15	49.29	0.407	>
1.2.1		118.90	40.18	4.158	>
1.2.1		118.91	40.11	4.159	>
1.2.1		118.99	40.09	4.164	>
1.2.1	1.2.2	118.93	40.13	4.160	>
1.2.2		120.18	34.90	9.227	>
1.2.2		216.35	57.18	0.836	>
1.2.2		232.16	1.24	0.891	>
1.2.2		199.98	-78.90	2.399	>
1.2.2		126.13	41.32	4.303	>
1.2.2		125.93	41.14	4.297	>
1.2.2		126.04	41.04	4.300	>
1.2.2	1.2.3	126.03	41.17	4.300	>
1.2.3		22.49	-12.84	0.875	>
1.2.3		213.72	-13.55	0.867	>
1.2.3		100.07	-77.68	4.838	>
1.2.3		112.57	22.84	2.920	>
1.2.3		112.49	22.76	2.916	>
1.2.3		112.51	22.79	2.919	>
1.2.3		225.05	69.91	0.492	>
1.2.3	1.2.4	112.53	22.79	2.918	>
1.2.4		203.09	6.71	0.508	>
1.2.4		182.03	-61.58	0.638	>
1.2.4		120.26	34.66	5.861	>
1.2.4		120.67	34.56	5.868	>
1.2.4		120.53	34.50	5.846	>
1.2.4	1.2.5	120.49	34.57	5.858	>
1.2.5		295.51	-27.94	2.416	>
1.2.5		313.29	-31.12	2.518	>
1.2.5		356.08	0.14	1.081	>
1.2.5		317.05	56.51	0.812	>
1.2.5		63.23	-81.72	0.608	>
1.2.5		267.03	-25.78	3.935	>
1.2.5		267.01	-25.81	3.923	>
1.2.5		266.95	-25.78	3.922	>
1.2.5		75.84	16.48	5.044	>
1.2.5		75.89	16.68	5.054	>
1.2.5		75.83	16.58	5.045	>
1.2.5	1.2.6	267.00	-25.79	3.927	>
1.2.5	1.2.5.1	75.86	16.58	5.048	>
1.2.5.1		325.55	77.04	0.674	>
1.2.5.1		323.66	-1.68	0.629	>
1.2.5.1		311.70	-79.52	0.717	>
1.2.5.1		317.46	-66.14	3.798	>
1.2.5.1		14.25	23.58	3.768	>
1.2.5.1		14.27	23.58	3.768	>
1.2.5.1		14.11	23.57	3.768	>
1.2.5.1	1.2.5.2	14.21	23.58	3.768	>
1.2.5.2		110.06	55.90	0.447	>
1.2.5.2		118.82	3.32	1.258	>
1.2.5.2		104.77	-56.51	0.403	>
1.2.5.2		87.14	24.21	3.064	>
1.2.5.2		87.08	24.21	3.058	>
1.2.5.2		87.13	24.21	3.059	>
1.2.5.2	1.2.5.3	87.12	24.21	3.060	>
1.2.5.3		300.83	-29.83	1.663	>
1.2.5.3		339.85	-3.07	1.630	>
1.2.5.3		353.29	47.10	1.655	>
1.2.5.3		16.94	-9.33	2.896	>
1.2.5.3		326.59	-45.07	1.875	>
1.2.5.3		19.68	-50.97	4.182	>
1.2.5.3		22.06	-15.08	2.901	>
1.2.5.3		22.15	-15.24	2.896	>
1.2.5.3		21.99	-15.14	2.887	>
1.2.5.3	1.2.5.4	22.07	-15.15	2.895	>
1.2.5.4		159.94	6.17	0.869	>
