TRIP
DATE 2005-07-01 
DECLINATION     0.00
DATA
10.040	-14.380
10.120	-14.380
10.280	-14.260
10.680	-14.180
10.800	-14.020
10.880	-14.020
11.000	-13.900
11.400	-13.700
11.640	-13.700
11.800	-13.820
11.960	-13.820
12.080	-13.940
12.240	-13.980
12.320	-14.020
POLYLINE BLACK
9.600	-8.980
9.840	-9.340
9.920	-9.380
10.000	-9.340
10.160	-9.420
10.240	-9.380
10.320	-9.420
10.400	-9.380
10.480	-9.460
10.640	-9.420
10.960	-9.420
11.040	-9.460
11.120	-9.380
11.200	-9.380
11.240	-9.460
11.320	-9.460
11.480	-9.620
11.560	-9.620
11.640	-9.820
11.840	-10.140
11.840	-10.260
11.960	-10.500
12.000	-10.660
12.240	-10.940
12.320	-10.940
12.440	-11.060
12.520	-11.060
POLYLINE BLACK
12.120	-12.020
POLYLINE BLACK
7.840	-11.020
7.840	-11.340
7.880	-11.500
8.000	-11.660
8.040	-11.820
8.200	-12.140
8.240	-12.300
8.400	-12.740
8.440	-12.940
8.600	-13.580
8.640	-13.740
8.440	-14.100
8.360	-14.420
8.280	-14.580
8.280	-14.700
8.320	-14.780
8.480	-14.820
POLYLINE BLACK
8.920	-0.980
9.160	-1.640
9.160	-2.900
9.220	-3.320
9.220	-3.740
9.280	-3.980
9.400	-4.640
9.340	-4.880
9.160	-5.600
9.040	-6.140
8.980	-6.380
9.040	-6.620
9.040	-6.860
8.920	-7.400
8.920	-7.760
8.860	-7.880
9.160	-8.660
9.460	-9.020
9.700	-9.080
9.700	-9.200
POLYLINE BLACK
7.120	-10.400
7.300	-10.220
7.420	-10.220
7.720	-10.520
7.840	-11.060
7.840	-11.420
POLYLINE BLACK
7.300	1.120
7.420	1.000
7.660	0.940
8.080	0.520
8.320	0.040
8.320	-0.080
8.560	-0.320
8.980	-1.100
9.160	-1.220
9.280	-1.220
POLYLINE BLUE
5.860	-9.860
5.320	-9.800
5.200	-9.740
5.620	-9.740
5.920	-9.920
5.920	-9.920
5.500	-9.800
5.920	-9.920
5.740	-10.040
5.380	-9.920
5.260	-9.980
5.800	-10.040
5.860	-10.100
5.380	-10.040
5.680	-9.980
5.920	-10.040
5.680	-10.040
5.140	-9.800
5.380	-9.740
5.800	-9.740
5.920	-9.800
5.920	-9.920
5.620	-9.980
5.200	-9.920
5.380	-9.860
5.800	-9.980
5.680	-10.100
5.440	-10.040
5.320	-9.980
5.560	-10.040
5.860	-9.980
5.980	-10.040
5.680	-9.920
5.380	-9.920
POLYLINE BLACK
4.660	1.780
POLYLINE BLACK
2.320	-9.200
2.440	-9.080
2.620	-9.080
2.860	-9.020
3.220	-9.140
3.640	-9.560
3.760	-9.740
3.880	-9.740
4.480	-10.100
4.840	-10.100
5.020	-10.040
5.140	-10.160
5.380	-10.100
5.500	-10.100
5.620	-10.220
5.860	-10.220
6.100	-10.280
6.760	-10.340
7.300	-10.220
7.420	-10.160
POLYLINE BLACK
2.740	-0.860
2.740	-1.100
3.040	-1.940
3.160	-2.000
3.280	-1.940
3.460	-2.000
3.580	-1.880
3.700	-1.880
4.120	-1.280
4.240	-0.800
4.660	-0.200
4.780	0.100
5.380	0.580
5.500	1.000
5.620	1.120
6.100	1.180
6.340	1.180
6.580	1.240
7.180	1.000
7.360	1.000
7.600	0.940
7.720	1.000
